image,L_m,L_s,A_m,A_s,B_m,B_s,height,width,ver_symm,hor_symm,cent_symm,feat_num
ISIC_0028533,91.68636024019702,12.560162336494644,173.04372250048425,1.769431694092674,142.01120734980768,2.747736962888907,262,289,0.7578382267482082,0.5197719788582339,0.7578382267482082,69
ISIC_0028534,112.59583500389142,15.682759187832161,152.35331713874672,4.073092115777857,156.80601872597344,4.332274489277641,269,313,0.5769675243508408,0.5918492488384708,0.5769675243508408,92
ISIC_0028535,115.09930571108623,18.92178850280972,172.24452407614783,2.3531651084647467,157.30145576707727,1.6615431876053042,177,190,0.900649496080627,0.9054423292273236,0.900649496080627,57
ISIC_0028536,112.13210328074676,16.3040832168186,177.32663354986624,2.794092356817891,153.63477264042797,1.8628533786090709,297,460,0.6866859544734975,0.7645395491020253,0.6866859544734975,88
ISIC_0028538,100.00709763674256,20.669849657603677,151.12268491211515,1.537515642187194,146.1051079391294,4.275276520088286,368,453,0.7682946010774252,0.7810939404663599,0.7682946010774252,248
ISIC_0028539,92.94091362072847,17.056458112414806,169.174815957823,1.2992891174798205,156.2737004532742,1.5683515446730827,296,315,0.8077603111839778,0.8137557462950461,0.8077603111839778,65
ISIC_0028540,80.98116947472745,18.20092851261124,151.42729230033152,1.858595795720393,146.14972147226686,2.9897302675238135,171,310,0.6446464577423875,0.6499436109497283,0.6446464577423875,58
ISIC_0028541,102.0739696534755,13.886203536107269,171.73098216116466,1.4608238338049266,153.7329300799672,1.7134921198709216,212,131,0.8309411523477548,0.8252511790034858,0.8309411523477548,45
ISIC_0028544,108.35419192019555,25.159528326509427,152.0449496254198,2.653076653497023,140.0252568408084,5.041001725792472,322,295,0.5475428730401606,0.648232418575999,0.5475428730401606,115
ISIC_0028545,81.18819424251235,19.57597072040345,150.27971309489192,3.730114526552202,136.47632063584376,3.401233393150475,283,423,0.5061548899873994,0.6739943782107202,0.5061548899873994,127
ISIC_0028546,123.71418355184744,13.674980033704172,171.02789034564958,2.2252070294895208,160.79594755661503,1.2817906043436769,102,136,0.7609058402860548,0.7933253873659118,0.7609058402860548,24
ISIC_0028547,116.76462725328444,15.133581790388252,179.33459364497403,2.3762499330105062,150.58218759547816,3.2765352629424234,290,219,0.4368316529178124,0.43706080048884816,0.4368316529178124,97
ISIC_0028549,117.95752464571781,14.42560395651872,172.94119685767097,2.780499438187818,157.3510474430068,2.041655049599038,185,220,0.6930067775723968,0.6933148490449784,0.6930067775723968,24
ISIC_0028551,154.73060344827587,14.388051445522914,139.01236263736263,3.3624783388701784,138.1134662751042,4.992205422836814,368,305,0.6228211443728685,0.2910666919287609,0.6228211443728685,120
ISIC_0028552,116.16607020207498,14.349928149474536,175.93663015580378,2.5876104038915284,158.35148031666847,2.795902032155602,245,303,0.4850883852076781,0.5396016339514875,0.4850883852076781,106
ISIC_0028553,91.26665833229154,30.525061828718844,169.231103887986,6.7438607359797125,150.18272284035504,7.120874587712625,249,235,0.8361545193149144,0.8233529191148894,0.8361545193149144,71
ISIC_0028554,108.4147971957937,18.661359030164704,166.98127190786178,2.2236606721478354,137.30255383074612,2.616862710077805,316,451,0.6910615923885829,0.6812093139709564,0.6910615923885829,126
ISIC_0028557,117.88299435465161,23.082978777573093,157.4895986389297,3.751578957838613,152.43917717113914,4.639547103731475,113,186,0.7465779908746424,0.7408553089474905,0.7465779908746424,54
ISIC_0028559,92.6448810754912,22.260049622545726,160.18703895208546,3.1945054012432834,155.02612892106168,3.445494208955851,180,143,0.8274388142019993,0.8095829024474319,0.8274388142019993,36
ISIC_0028561,117.61583414764998,20.67534703894437,170.59560077407983,1.9020422066596259,148.3296353777471,1.6803938513476075,262,339,0.7916307409323446,0.777931060910885,0.7916307409323446,122
ISIC_0028562,132.39773046655424,8.50547325146909,153.50419828555368,2.265928707705931,121.75370643620012,6.6354309500604,322,359,0.6831084879145587,0.7197512647554806,0.6831084879145587,161
ISIC_0028563,97.97480359727103,20.746364259186812,166.32605437254497,3.6128159106939397,151.21539694025222,4.351326396930856,368,337,0.564864585486872,0.4557060161256977,0.564864585486872,108
ISIC_0028564,109.10234358202537,17.732712831839024,171.9263599225973,1.8447178465109781,161.03230488067084,1.7215229910333054,148,188,0.8814233498172436,0.8670178456245968,0.8814233498172436,47
ISIC_0028566,118.91734335430111,16.858931091648973,175.0655338616126,2.8071999569709485,157.6247528796667,1.8576350369541534,346,294,0.586684094436729,0.5910301445960298,0.586684094436729,102
ISIC_0028569,99.55333079377174,16.301959808588226,174.4609304318842,1.2980297989451153,143.95402599876198,1.551922059280477,228,267,0.8917194419313366,0.8834341221846579,0.8917194419313366,55
ISIC_0028571,98.66421625376245,31.968484059373466,148.6120629775411,1.70286463890631,144.57461217874507,3.956003881587884,203,143,0.7856564019448946,0.7761055799953693,0.7856564019448946,35
ISIC_0028572,142.23562853225428,10.174893976027237,171.38113232786006,2.80044613839268,154.18538273751795,4.838912042187123,289,338,0.7294753034812561,0.7626325117881149,0.7294753034812561,87
ISIC_0028573,111.83064143977849,25.45909978003507,154.6969820027688,1.700118927175055,145.29503461006,4.414342555753981,329,498,0.7804614674665437,0.8178864790032303,0.7804614674665437,306
ISIC_0028574,112.03121516164995,19.457329065835943,174.40575994054257,2.435526929352595,152.15183946488295,2.275453360329304,245,174,0.785655890003716,0.8323299888517279,0.785655890003716,52
ISIC_0028575,65.47846998962105,23.185378824252865,162.7586006126117,5.675818952071682,146.2585626408121,5.6789736302181515,246,209,0.9613953370630078,0.962331974786725,0.9613953370630078,36
ISIC_0028576,81.10463805808409,17.730097792694927,159.86007802340703,2.7406010865397445,160.51322063285653,2.4399814863086937,153,103,0.8904204594711747,0.8845253576072822,0.8904204594711747,13
ISIC_0028578,96.0274906766116,22.191088813733142,131.04901438465635,0.8007357686789869,126.5489611081513,6.313694111795888,202,298,0.20223761321257325,0.22269579115610016,0.20223761321257325,89
ISIC_0028580,100.91191414350891,23.371141437263184,153.15206345914558,2.563432083310245,150.7972314392368,2.0877669530425056,157,198,0.7675756947324761,0.7737453338863542,0.7675756947324761,56
ISIC_0028581,87.4683645127032,23.155355590834528,150.18356343435994,5.248466836193774,138.48443754595212,5.644991123982992,209,428,0.5830814475941508,0.5979086675925169,0.5830814475941508,96
ISIC_0028585,106.49173431137241,23.408589777341042,157.18653757989267,5.9732842825033154,142.07693967260863,4.976874032010121,237,213,0.8268655106388717,0.8268115746608775,0.8268655106388717,38
ISIC_0028586,131.61884136437467,16.489091847106764,146.01279877870184,2.0886253442826894,153.61703071884403,3.5699502672616803,339,440,0.9113049961390647,0.9461865497439357,0.9113049961390647,224
ISIC_0028588,96.40985275689222,27.12660353027258,136.531171679198,3.294632721186902,123.32722431077694,5.331733808370229,247,117,0.6177944862155389,0.7386434837092731,0.6177944862155389,50
ISIC_0028589,100.36286677666976,27.00591882026523,138.672537484755,3.7984953782918214,135.06252241911184,6.39722263180976,201,220,0.7800057392926322,0.8764617260922591,0.7800057392926322,38
ISIC_0028590,107.70507117437722,10.660968564790705,173.92426016107885,0.852098508324064,152.98014609477428,1.817824252592074,307,283,0.672410563775988,0.6256789660985204,0.672410563775988,109
ISIC_0028591,65.75637984691731,27.44529726036627,160.1264866683489,4.941048632668111,140.43170998401885,5.309310689056708,302,317,0.8491883253427538,0.7755908823282025,0.8491883253427538,180
ISIC_0028592,78.49982098458479,28.52169448260223,144.03959224266535,3.521498064095479,144.96555942317255,7.568642769957938,358,422,0.8678667329686723,0.8690004972650422,0.8678667329686723,137
ISIC_0028594,90.55475404919017,11.885271955517256,179.53216856628674,3.2602636569085535,158.86817636472705,5.351806301386164,368,518,0.44595080983803237,0.5622975404919016,0.44595080983803237,260
ISIC_0028595,117.70640887300773,9.849379792085859,172.95425518741928,2.0398538590638475,160.48154110134263,1.0238483010686144,346,271,0.8542923351789283,0.824238028692222,0.8542923351789283,85
ISIC_0028596,152.36933631142313,10.08526576664007,149.51208519463944,1.818013923083521,138.6445636566688,2.576509763552034,304,466,0.9014837268666241,0.9082043714103383,0.9014837268666241,134
ISIC_0028597,124.80810900316979,16.9979525748153,173.63954203529354,2.9216534028808665,152.7071959123811,1.7740945394790597,167,185,0.8150163220892275,0.8496002270899371,0.8150163220892275,57
ISIC_0028598,69.98711012094206,23.322729397383394,157.31285805219605,1.6721651799820858,150.74793125397835,2.9689332202514644,99,92,0.8583704646721834,0.8956078930617442,0.8583704646721834,14
ISIC_0028599,142.09622140682333,19.96245579664636,149.60367710203764,2.663581277233587,149.27500195175267,6.754386364202244,191,272,0.6522757436177687,0.6709344991802639,0.6522757436177687,137
ISIC_0028600,126.93505832821681,22.29010217864213,147.5785106569599,3.9441364307162425,150.62294535567054,4.945147036429985,349,415,0.6109113235681081,0.5354442592755021,0.6109113235681081,272
ISIC_0028601,113.78792939836781,15.329144117886397,176.15984057695957,1.5544918923008355,147.78706902005442,2.6264432979358054,260,499,0.8198140064528373,0.8424495476687544,0.8198140064528373,161
ISIC_0028602,135.2920517560074,15.001072910617442,147.82061642952326,3.4490689618800436,153.9010015905085,3.1341155177125857,235,177,0.7510209345312299,0.6180200318101706,0.7510209345312299,65
ISIC_0028603,138.6343029201227,15.172685137107107,168.80496534484718,3.229802474089677,156.15924326781047,2.926112034698326,189,141,0.9176798091126008,0.8758663788205886,0.9176798091126008,50
ISIC_0028604,130.38613812509254,13.5588825143535,175.44695660759243,2.7335225757000168,163.4484869427852,2.237673459416531,181,169,0.8557535666683121,0.8445475638051044,0.8557535666683121,33
ISIC_0028605,155.9886278896346,11.806695318053768,171.2172951954831,3.051710198620456,147.07126877596676,3.6723541872112344,234,257,0.8557046979865772,0.8461968680089486,0.8557046979865772,126
ISIC_0028606,112.80791362455142,15.744395112820156,170.14942457616633,1.4781153121999098,148.17983541640885,1.6952368607361976,243,184,0.9200284618240316,0.8938250216557356,0.9200284618240316,62
ISIC_0028608,123.56990871027524,12.14088100976303,148.1826480884069,1.7091118899344004,133.54821882078386,3.6573536317649573,141,197,0.6857025190472922,0.6259866840551856,0.6857025190472922,57
ISIC_0028609,85.5404230084997,21.328011270042925,166.3099031429136,3.0146749809339295,150.2694603676616,3.0331199268685802,214,174,0.8219015615734335,0.8213480925084009,0.8219015615734335,49
ISIC_0028610,98.7642081189251,30.07957769861968,157.75811892510006,4.0527625213506155,145.23679245283017,3.750714237730917,196,276,0.8482561463693539,0.8596912521440824,0.8482561463693539,153
ISIC_0028612,85.47731404958678,25.412903881586633,166.890826446281,4.667372079328847,149.01144628099175,4.627227314387657,169,214,0.8021487603305785,0.8077685950413224,0.8021487603305785,43
ISIC_0028613,118.0034149549732,20.36878484367239,171.55734594758678,3.631211585697758,153.5116361428716,4.349125827250506,292,440,0.5927349994940807,0.7665688556106446,0.5927349994940807,109
ISIC_0028614,167.44786863789153,7.653487183850187,170.4295445756611,3.547481659083497,144.47794270755867,5.2367795245485205,245,260,0.7695511199690632,0.6189725436535086,0.7695511199690632,84
ISIC_0028616,130.5046206989368,10.731345750601198,173.8241891346283,2.7142151942849213,158.73823516217308,2.488613900618133,250,278,0.7903189628101027,0.8065587008209592,0.7903189628101027,109
ISIC_0028617,117.97761605469181,13.312186019634778,176.73701620906385,2.2261040073544978,150.88609549013123,3.4487463246756667,189,153,0.7156246554195611,0.71485279523652,0.7156246554195611,34
ISIC_0028618,85.41304674582895,28.406163201891,148.4978205320908,4.1441270524874,152.81557192244102,5.347010059023066,96,102,0.9394258229370209,0.8594618968886216,0.9394258229370209,22
ISIC_0028620,112.44637847628724,16.265559756114943,164.3318901725166,2.291131666564207,155.2426056415807,1.6820078115366472,241,260,0.7971770007289435,0.8592255527821343,0.7971770007289435,49
ISIC_0028621,101.44572821708714,24.5882236291854,148.9937460250159,1.6805712095484981,138.46152215391137,1.8941832270720949,139,121,0.6399194403222387,0.5791816832732669,0.6399194403222387,34
ISIC_0028624,119.49466583331537,16.264097300664755,175.1952843811289,3.012934065145978,156.1918144787603,1.7520119019039313,368,324,0.9117868919588784,0.9192655014116684,0.9117868919588784,75
ISIC_0028625,154.84962741938057,18.283087048432492,159.3000909511576,1.9367097667318653,152.23613792663272,5.484268692317271,361,393,0.4567662874375708,0.5174163488694931,0.4567662874375708,243
ISIC_0028626,89.38645436608086,18.687879282338457,174.59961914376174,3.359403999166499,147.36998118661955,1.7274063022429218,219,334,0.8616069380076171,0.8498600468040196,0.8616069380076171,62
ISIC_0028627,95.32868621787752,18.096070895512124,175.23063393320004,1.7372273438506685,147.98043027475376,2.9916950228657093,295,268,0.8776568170036289,0.8443308894319781,0.8776568170036289,135
ISIC_0028629,107.10010179843908,16.179045048731464,173.52878633638727,2.014648422366798,158.32151340346115,1.6630749042538435,173,165,0.7214116050220564,0.7393959959280625,0.7214116050220564,35
ISIC_0028630,85.79440636058098,14.305128333035437,169.22032543195985,1.9768441472611702,146.11509305458907,3.3074826659715537,344,472,0.8821604654950327,0.8888971143453606,0.8821604654950327,127
ISIC_0028631,115.95074925720192,18.07765752906214,160.02993799250743,2.864446292117295,142.6840201524351,1.7678030631046608,230,210,0.8712052706368686,0.77289755845498,0.8712052706368686,74
ISIC_0028632,127.97907367809172,11.222346445051766,153.58257385455377,1.8033891046964805,141.74666279142187,3.486751471015269,292,303,0.7769312213249185,0.7637899894122776,0.7769312213249185,111
ISIC_0028633,54.3686685189143,32.65084364427374,141.654840777944,5.9535418696999205,122.75422098739047,2.927614072593275,212,196,0.04402650138918572,0.042316734344945504,0.04402650138918572,0
ISIC_0028634,112.04418897442778,15.419698192542212,176.50535592660628,2.5125568949900154,156.53799715176157,1.7524962352912679,368,390,0.8367216362923365,0.9037584363583827,0.8367216362923365,83
ISIC_0028635,123.77829219268727,10.513407178075438,146.40328372366133,2.775600501059047,123.76754217574923,4.06680008465969,197,336,0.8784977077169764,0.8286998351362949,0.8784977077169764,42
ISIC_0028636,132.31901341289492,15.711264872999038,140.46056188917956,2.114534920749472,149.3591908515832,3.470283089981,361,443,0.872695615654502,0.8779015337772217,0.872695615654502,140
ISIC_0028637,99.20902748113342,33.919734461242015,157.03657031657886,3.0325713185481966,152.59237505339598,3.9002006484442555,325,438,0.7211661683041435,0.8909772651763254,0.7211661683041435,244
ISIC_0028638,132.18482282704923,22.450345319413096,162.8682950082855,2.8196569463216496,148.84797857126642,2.2839580868583162,260,318,0.7041972169886274,0.6631557442171929,0.7041972169886274,113
ISIC_0028639,117.82995892324693,10.724454031853833,182.35613753414373,2.592194490519544,154.5184011343022,3.4800624252451215,344,315,0.7922183531766718,0.6845847494735087,0.7922183531766718,154
